Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Sales,Quantity,Profit
ORD00993,2022-09-24,CUST0231,Customer_231,West,Consumer,Technology,Accessories,580.87,2,-0.54
ORD00994,2023-06-18,CUST0139,Customer_139,Central,Home Office,Office Supplies,Storage,436.7,9,32.48
ORD00995,2023-05-19,CUST0051,Customer_51,Central,Corporate,Office Supplies,Storage,608.0,1,69.54
ORD00996,2023-02-12,CUST0019,Customer_19,East,Consumer,Furniture,Furnishings,1148.48,10,128.76
ORD00997,2023-04-27,CUST0158,Customer_158,South,Corporate,Technology,Machines,141.2,10,39.44
ORD00998,2023-02-18,CUST0201,Customer_201,Central,Corporate,Office Supplies,Storage,1254.37,5,290.54
ORD00999,2023-04-19,CUST0039,Customer_39,West,Consumer,Office Supplies,Paper,1547.77,7,0.99
ORD01000,2022-03-10,CUST0223,Customer_223,East,Consumer,Office Supplies,Paper,527.11,10,2.97
ORD01001,2022-03-14,CUST0210,Customer_210,South,Corporate,Office Supplies,Binders,890.62,7,138.09
ORD01002,2023-01-12,CUST0277,Customer_277,East,Corporate,Technology,Accessories,103.95,8,3.53
ORD01003,2022-02-26,CUST0135,Customer_135,West,Corporate,Office Supplies,Paper,935.11,5,94.1
ORD01004,2023-07-22,CUST0277,Customer_277,East,Corporate,Office Supplies,Storage,542.91,8,108.4
ORD01005,2022-03-07,CUST0142,Customer_142,East,Consumer,Furniture,Tables,1448.98,1,-101.69
ORD01006,2022-07-08,CUST0152,Customer_152,Central,Consumer,Technology,Accessories,412.37,6,58.66
ORD01007,2023-10-30,CUST0156,Customer_156,East,Corporate,Furniture,Bookcases,1308.93,7,74.66
ORD01008,2022-11-18,CUST0256,Customer_256,West,Corporate,Technology,Copiers,868.62,4,64.11
ORD01009,2022-04-11,CUST0026,Customer_26,East,Corporate,Technology,Copiers,1959.26,5,114.31
ORD01010,2023-01-18,CUST0036,Customer_36,East,Consumer,Office Supplies,Paper,289.03,4,70.45
ORD01011,2023-08-14,CUST0129,Customer_129,South,Consumer,Furniture,Furnishings,1160.34,10,-16.88
ORD01012,2022-09-23,CUST0067,Customer_67,East,Corporate,Office Supplies,Storage,1012.69,1,-47.05
ORD01013,2022-04-11,CUST0232,Customer_232,East,Consumer,Office Supplies,Binders,1774.31,4,-92.6
ORD01014,2023-05-24,CUST0229,Customer_229,East,Consumer,Furniture,Bookcases,1533.73,10,-129.48
ORD01015,2023-11-28,CUST0039,Customer_39,West,Consumer,Technology,Phones,1430.82,5,105.58
ORD01016,2022-02-03,CUST0019,Customer_19,East,Consumer,Technology,Machines,168.85,8,32.31
ORD01017,2022-01-19,CUST0094,Customer_94,South,Corporate,Office Supplies,Storage,1759.53,7,-96.95
ORD01018,2023-12-01,CUST0027,Customer_27,Central,Corporate,Technology,Accessories,1421.11,6,104.57
ORD01019,2022-07-26,CUST0120,Customer_120,West,Consumer,Technology,Machines,1350.89,9,-81.97
ORD01020,2022-02-26,CUST0202,Customer_202,East,Consumer,Office Supplies,Binders,900.72,3,19.99
ORD01021,2022-10-05,CUST0200,Customer_200,South,Consumer,Technology,Machines,1105.81,2,318.59
ORD01022,2022-02-20,CUST0017,Customer_17,South,Home Office,Furniture,Chairs,1762.26,3,-118.77
ORD01023,2022-04-25,CUST0108,Customer_108,West,Home Office,Technology,Phones,1078.37,3,211.06
ORD01024,2023-08-13,CUST0142,Customer_142,East,Consumer,Office Supplies,Paper,148.54,10,-2.7
ORD01025,2022-11-18,CUST0136,Customer_136,West,Home Office,Office Supplies,Art,847.93,4,171.39
ORD01026,2022-04-25,CUST0269,Customer_269,West,Home Office,Technology,Phones,1896.44,1,112.88
ORD01027,2023-07-09,CUST0163,Customer_163,South,Home Office,Technology,Phones,730.73,8,74.56
ORD01028,2022-01-06,CUST0271,Customer_271,Central,Consumer,Furniture,Bookcases,226.21,4,39.79
ORD01029,2023-10-06,CUST0148,Customer_148,Central,Corporate,Furniture,Chairs,555.61,10,18.1
ORD01030,2024-01-01,CUST0129,Customer_129,South,Consumer,Technology,Accessories,686.65,2,-1.9
ORD01031,2022-06-28,CUST0237,Customer_237,East,Corporate,Office Supplies,Binders,1205.27,4,337.78
ORD01032,2023-04-14,CUST0253,Customer_253,West,Consumer,Furniture,Tables,1489.36,10,10.08
ORD01033,2022-06-23,CUST0132,Customer_132,East,Corporate,Office Supplies,Binders,1813.1,3,296.01
ORD01034,2023-02-06,CUST0091,Customer_91,South,Consumer,Office Supplies,Binders,1239.78,2,265.84
ORD01035,2023-03-07,CUST0188,Customer_188,East,Corporate,Office Supplies,Binders,348.18,6,4.54
ORD01036,2023-04-10,CUST0110,Customer_110,West,Consumer,Office Supplies,Binders,425.46,3,84.03
ORD01037,2022-12-27,CUST0182,Customer_182,West,Home Office,Office Supplies,Storage,1832.8,1,231.87
ORD01038,2023-11-29,CUST0240,Customer_240,East,Home Office,Technology,Phones,1873.55,3,239.81
ORD01039,2023-06-01,CUST0135,Customer_135,West,Corporate,Technology,Copiers,1707.88,4,341.38
ORD01040,2023-04-25,CUST0215,Customer_215,East,Corporate,Office Supplies,Paper,1828.33,1,467.69
ORD01041,2022-02-14,CUST0094,Customer_94,South,Corporate,Technology,Accessories,128.23,5,4.95
ORD01042,2023-10-14,CUST0184,Customer_184,Central,Home Office,Technology,Accessories,995.03,8,45.23
ORD01043,2023-02-12,CUST0154,Customer_154,Central,Home Office,Office Supplies,Storage,1775.91,10,427.51
ORD01044,2022-12-06,CUST0088,Customer_88,South,Home Office,Office Supplies,Binders,587.34,3,84.19
ORD01045,2022-12-01,CUST0022,Customer_22,South,Corporate,Technology,Machines,1895.89,6,488.37
ORD01046,2022-06-01,CUST0268,Customer_268,West,Consumer,Office Supplies,Binders,1104.99,7,16.64
ORD01047,2023-08-13,CUST0141,Customer_141,West,Home Office,Furniture,Tables,387.19,6,-28.45
ORD01048,2023-10-31,CUST0201,Customer_201,Central,Corporate,Furniture,Furnishings,560.59,8,94.13
ORD01049,2023-07-03,CUST0283,Customer_283,Central,Corporate,Furniture,Bookcases,1704.27,4,58.74
ORD01050,2023-11-29,CUST0260,Customer_260,East,Consumer,Office Supplies,Storage,1585.15,3,253.68
ORD01051,2023-11-11,CUST0261,Customer_261,East,Home Office,Technology,Accessories,1840.43,1,491.22
ORD01052,2023-09-26,CUST0024,Customer_24,South,Consumer,Technology,Copiers,1872.34,2,-139.62
ORD01053,2023-06-09,CUST0284,Customer_284,Central,Home Office,Office Supplies,Storage,1630.91,3,400.45
ORD01054,2022-03-02,CUST0229,Customer_229,East,Consumer,Furniture,Chairs,1315.23,8,-99.31
ORD01055,2022-10-25,CUST0085,Customer_85,East,Consumer,Technology,Phones,1848.1,4,-73.55
ORD01056,2023-05-29,CUST0055,Customer_55,East,Consumer,Furniture,Furnishings,624.02,6,102.68
ORD01057,2022-11-14,CUST0093,Customer_93,West,Corporate,Furniture,Furnishings,71.18,5,2.17
ORD01058,2022-06-28,CUST0087,Customer_87,West,Corporate,Technology,Machines,166.31,6,30.69
ORD01059,2023-07-31,CUST0035,Customer_35,East,Corporate,Technology,Accessories,1133.34,9,-23.22
ORD01060,2022-05-18,CUST0260,Customer_260,East,Consumer,Technology,Accessories,1126.9,1,-93.27
ORD01061,2022-05-24,CUST0081,Customer_81,East,Consumer,Technology,Accessories,1391.51,1,234.42
ORD01062,2022-11-01,CUST0275,Customer_275,East,Home Office,Technology,Copiers,609.79,7,148.03
ORD01063,2022-08-10,CUST0222,Customer_222,South,Home Office,Office Supplies,Art,370.43,6,89.6
ORD01064,2023-02-02,CUST0221,Customer_221,Central,Corporate,Office Supplies,Paper,1948.72,9,243.25
ORD01065,2023-08-10,CUST0150,Customer_150,Central,Consumer,Office Supplies,Paper,1378.2,1,191.4
ORD01066,2022-12-17,CUST0208,Customer_208,West,Consumer,Furniture,Chairs,279.19,10,80.12
ORD01067,2022-02-15,CUST0205,Customer_205,West,Consumer,Technology,Phones,312.79,10,78.04
ORD01068,2022-02-09,CUST0010,Customer_10,West,Consumer,Office Supplies,Paper,238.64,5,14.03
ORD01069,2023-09-23,CUST0123,Customer_123,Central,Corporate,Office Supplies,Art,1663.37,4,371.64
ORD01070,2023-09-15,CUST0049,Customer_49,South,Corporate,Technology,Phones,987.78,10,167.88
ORD01071,2022-05-12,CUST0202,Customer_202,East,Consumer,Technology,Machines,132.76,7,17.97
ORD01072,2023-07-05,CUST0213,Customer_213,South,Consumer,Technology,Accessories,117.84,5,29.28
ORD01073,2023-11-23,CUST0262,Customer_262,East,Corporate,Furniture,Furnishings,239.23,5,4.36
ORD01074,2023-10-13,CUST0186,Customer_186,South,Home Office,Technology,Phones,1350.97,1,-124.23
ORD01075,2023-09-06,CUST0097,Customer_97,East,Consumer,Office Supplies,Storage,1631.01,1,231.64
ORD01076,2022-11-19,CUST0129,Customer_129,South,Consumer,Office Supplies,Art,698.42,3,-24.52
ORD01077,2022-01-25,CUST0121,Customer_121,East,Corporate,Office Supplies,Binders,899.83,2,132.32
ORD01078,2023-03-17,CUST0213,Customer_213,South,Consumer,Office Supplies,Art,1339.76,1,-62.99
ORD01079,2022-05-14,CUST0057,Customer_57,South,Corporate,Office Supplies,Binders,1307.83,1,255.42
ORD01080,2023-04-08,CUST0252,Customer_252,South,Home Office,Office Supplies,Storage,1228.75,4,115.29
ORD01081,2023-02-02,CUST0257,Customer_257,West,Home Office,Furniture,Furnishings,1346.19,5,-73.04
ORD01082,2022-12-18,CUST0279,Customer_279,West,Home Office,Office Supplies,Binders,1997.24,6,487.4
ORD01083,2022-11-22,CUST0225,Customer_225,Central,Home Office,Technology,Accessories,1306.51,4,39.86
ORD01084,2023-08-27,CUST0221,Customer_221,Central,Corporate,Furniture,Chairs,1317.19,7,-86.98
ORD01085,2023-01-20,CUST0002,Customer_2,Central,Home Office,Furniture,Furnishings,1229.2,10,-43.19
ORD01086,2023-06-17,CUST0297,Customer_297,East,Consumer,Furniture,Bookcases,820.59,3,35.0
ORD01087,2022-04-11,CUST0015,Customer_15,South,Home Office,Technology,Accessories,1444.12,3,45.16
ORD01088,2022-08-21,CUST0148,Customer_148,Central,Corporate,Technology,Copiers,1523.73,3,-81.15
ORD01089,2023-07-31,CUST0137,Customer_137,East,Consumer,Office Supplies,Paper,969.22,2,-23.3
ORD01090,2022-04-14,CUST0155,Customer_155,Central,Consumer,Technology,Phones,468.58,10,88.23
ORD01091,2022-02-06,CUST0253,Customer_253,West,Consumer,Office Supplies,Storage,844.09,1,-77.29
ORD01092,2022-11-11,CUST0007,Customer_7,South,Consumer,Technology,Accessories,1524.25,7,184.3
ORD01093,2022-05-20,CUST0254,Customer_254,Central,Consumer,Furniture,Bookcases,816.26,1,35.24
ORD01094,2022-11-16,CUST0234,Customer_234,East,Home Office,Office Supplies,Storage,1438.6,3,195.59
ORD01095,2022-10-19,CUST0040,Customer_40,Central,Consumer,Office Supplies,Binders,372.44,2,64.74
ORD01096,2022-03-21,CUST0208,Customer_208,West,Consumer,Office Supplies,Art,378.96,6,73.25
ORD01097,2023-10-26,CUST0248,Customer_248,Central,Consumer,Technology,Machines,1659.56,9,353.92
ORD01098,2023-04-18,CUST0040,Customer_40,Central,Consumer,Furniture,Furnishings,1651.3,5,355.08
ORD01099,2022-01-29,CUST0216,Customer_216,West,Consumer,Technology,Accessories,1563.39,4,-126.65
ORD01100,2023-07-23,CUST0026,Customer_26,East,Corporate,Furniture,Tables,1659.01,4,402.16
ORD01101,2023-06-13,CUST0086,Customer_86,Central,Home Office,Furniture,Tables,772.89,6,177.35
ORD01102,2023-07-12,CUST0137,Customer_137,East,Consumer,Furniture,Tables,1031.24,3,74.38
ORD01103,2022-03-04,CUST0110,Customer_110,West,Consumer,Technology,Phones,1349.33,8,81.59
ORD01104,2023-06-24,CUST0141,Customer_141,West,Home Office,Office Supplies,Paper,1287.93,1,299.22
ORD01105,2022-06-27,CUST0131,Customer_131,Central,Corporate,Office Supplies,Binders,149.61,7,6.22
ORD01106,2023-09-04,CUST0167,Customer_167,East,Home Office,Furniture,Furnishings,1054.92,9,3.7
ORD01107,2023-06-07,CUST0171,Customer_171,South,Home Office,Office Supplies,Binders,984.07,2,-22.72
ORD01108,2023-12-06,CUST0048,Customer_48,East,Home Office,Technology,Copiers,165.85,5,18.53
ORD01109,2022-01-20,CUST0130,Customer_130,South,Consumer,Furniture,Chairs,1762.07,5,274.49
ORD01110,2022-08-31,CUST0016,Customer_16,South,Consumer,Technology,Accessories,976.33,9,154.41
ORD01111,2023-06-27,CUST0192,Customer_192,Central,Corporate,Office Supplies,Storage,1798.99,10,-91.95
ORD01112,2022-09-23,CUST0218,Customer_218,East,Consumer,Technology,Phones,309.75,4,-20.73
ORD01113,2023-06-30,CUST0032,Customer_32,Central,Consumer,Furniture,Furnishings,137.4,9,2.22
ORD01114,2023-12-20,CUST0268,Customer_268,West,Consumer,Office Supplies,Binders,448.62,7,90.41
ORD01115,2022-07-04,CUST0291,Customer_291,East,Consumer,Furniture,Bookcases,1637.08,4,431.59
ORD01116,2022-05-27,CUST0270,Customer_270,East,Home Office,Furniture,Bookcases,220.93,5,44.9
ORD01117,2022-10-09,CUST0043,Customer_43,West,Consumer,Office Supplies,Paper,879.21,10,25.13
ORD01118,2022-01-18,CUST0280,Customer_280,East,Corporate,Office Supplies,Storage,1423.25,1,325.55
ORD01119,2022-06-30,CUST0294,Customer_294,Central,Consumer,Technology,Accessories,817.66,7,133.89
ORD01120,2023-11-01,CUST0092,Customer_92,Central,Home Office,Technology,Accessories,1115.25,2,17.63
ORD01121,2022-10-27,CUST0077,Customer_77,Central,Corporate,Office Supplies,Art,760.44,4,-58.86
ORD01122,2022-02-04,CUST0044,Customer_44,East,Corporate,Furniture,Tables,1897.73,6,180.59
ORD01123,2023-03-09,CUST0156,Customer_156,East,Corporate,Office Supplies,Paper,1008.55,7,302.28
ORD01124,2023-01-23,CUST0110,Customer_110,West,Consumer,Furniture,Bookcases,743.71,6,115.93
ORD01125,2023-06-08,CUST0105,Customer_105,South,Corporate,Furniture,Tables,624.92,3,5.23
ORD01126,2023-03-01,CUST0110,Customer_110,West,Consumer,Technology,Phones,1709.08,9,-43.01
ORD01127,2023-04-08,CUST0082,Customer_82,Central,Home Office,Technology,Machines,1287.25,1,344.72
ORD01128,2023-12-17,CUST0070,Customer_70,West,Corporate,Furniture,Tables,1015.4,2,221.81
ORD01129,2023-11-13,CUST0215,Customer_215,East,Corporate,Technology,Phones,73.02,3,-6.83
ORD01130,2023-07-18,CUST0140,Customer_140,Central,Home Office,Office Supplies,Storage,64.22,1,15.51
ORD01131,2023-03-03,CUST0174,Customer_174,East,Consumer,Office Supplies,Paper,1893.74,10,-61.15
ORD01132,2023-03-15,CUST0069,Customer_69,South,Corporate,Furniture,Furnishings,1853.72,6,487.47
ORD01133,2023-02-13,CUST0090,Customer_90,West,Corporate,Technology,Phones,466.24,8,-44.37
ORD01134,2023-01-14,CUST0149,Customer_149,Central,Corporate,Furniture,Furnishings,82.26,9,14.35
ORD01135,2023-07-16,CUST0066,Customer_66,East,Corporate,Technology,Machines,1181.89,5,117.74
ORD01136,2022-09-28,CUST0119,Customer_119,West,Home Office,Technology,Machines,1926.96,5,392.14
ORD01137,2023-01-08,CUST0258,Customer_258,Central,Consumer,Office Supplies,Binders,1983.65,10,401.21
ORD01138,2023-11-12,CUST0271,Customer_271,Central,Consumer,Office Supplies,Storage,1838.82,7,263.46
ORD01139,2023-09-26,CUST0031,Customer_31,East,Corporate,Office Supplies,Paper,1280.01,4,82.26
ORD01140,2022-02-08,CUST0101,Customer_101,South,Consumer,Technology,Accessories,1110.74,10,11.47
ORD01141,2023-11-03,CUST0046,Customer_46,South,Consumer,Office Supplies,Binders,1228.63,9,183.36
ORD01142,2022-09-20,CUST0017,Customer_17,South,Home Office,Furniture,Bookcases,1825.22,1,456.7
ORD01143,2022-07-10,CUST0286,Customer_286,Central,Home Office,Office Supplies,Binders,1341.09,5,123.41
ORD01144,2022-09-21,CUST0180,Customer_180,Central,Corporate,Office Supplies,Paper,1717.08,4,141.41
ORD01145,2022-08-24,CUST0144,Customer_144,South,Corporate,Furniture,Bookcases,1759.27,7,-107.4
ORD01146,2022-08-15,CUST0028,Customer_28,East,Corporate,Technology,Copiers,856.36,1,-22.01
ORD01147,2023-03-16,CUST0247,Customer_247,South,Consumer,Furniture,Chairs,642.48,10,12.31
ORD01148,2023-06-22,CUST0242,Customer_242,Central,Home Office,Furniture,Bookcases,942.48,6,10.32
ORD01149,2023-02-08,CUST0161,Customer_161,West,Corporate,Technology,Copiers,652.04,1,147.37
ORD01150,2022-03-06,CUST0268,Customer_268,West,Consumer,Technology,Machines,1418.3,10,118.04
ORD01151,2022-12-16,CUST0283,Customer_283,Central,Corporate,Office Supplies,Binders,786.29,8,-46.41
ORD01152,2023-10-07,CUST0234,Customer_234,East,Home Office,Office Supplies,Paper,1376.68,7,64.63
ORD01153,2022-06-07,CUST0052,Customer_52,East,Consumer,Furniture,Bookcases,903.24,5,64.77
ORD01154,2023-11-11,CUST0119,Customer_119,West,Home Office,Furniture,Bookcases,623.28,1,0.88
ORD01155,2022-12-06,CUST0025,Customer_25,West,Home Office,Furniture,Tables,373.67,7,62.36
ORD01156,2022-10-11,CUST0049,Customer_49,South,Corporate,Technology,Copiers,1051.52,3,210.53
ORD01157,2022-10-20,CUST0073,Customer_73,South,Corporate,Technology,Machines,1180.08,3,-91.27
ORD01158,2022-07-16,CUST0103,Customer_103,West,Home Office,Furniture,Furnishings,246.51,2,21.77
ORD01159,2023-03-08,CUST0115,Customer_115,East,Consumer,Office Supplies,Binders,963.53,7,-89.49
ORD01160,2022-05-31,CUST0058,Customer_58,East,Consumer,Furniture,Tables,832.51,6,115.94
ORD01161,2022-11-25,CUST0006,Customer_6,West,Consumer,Furniture,Chairs,1600.87,1,158.89
ORD01162,2023-03-29,CUST0282,Customer_282,South,Consumer,Office Supplies,Paper,1432.71,3,-126.61
ORD01163,2023-10-06,CUST0146,Customer_146,Central,Corporate,Office Supplies,Paper,1012.76,7,203.96
ORD01164,2023-01-30,CUST0205,Customer_205,West,Consumer,Office Supplies,Art,1551.95,1,159.09
ORD01165,2022-01-16,CUST0003,Customer_3,South,Home Office,Technology,Accessories,1104.36,4,-39.09
ORD01166,2022-06-04,CUST0203,Customer_203,Central,Corporate,Furniture,Chairs,904.66,2,-11.58
ORD01167,2023-10-13,CUST0051,Customer_51,Central,Corporate,Furniture,Tables,1475.89,4,302.61
ORD01168,2023-05-05,CUST0049,Customer_49,South,Corporate,Furniture,Bookcases,1502.14,10,61.32
ORD01169,2022-06-21,CUST0264,Customer_264,East,Home Office,Furniture,Chairs,1370.06,10,322.2
ORD01170,2022-07-09,CUST0170,Customer_170,South,Corporate,Office Supplies,Paper,1430.27,7,-63.49
ORD01171,2022-07-08,CUST0133,Customer_133,Central,Consumer,Furniture,Bookcases,1584.8,8,442.09
ORD01172,2023-04-02,CUST0228,Customer_228,East,Corporate,Technology,Accessories,799.7,8,-35.87
ORD01173,2023-07-29,CUST0238,Customer_238,Central,Consumer,Technology,Phones,816.35,5,-46.97
ORD01174,2023-08-05,CUST0219,Customer_219,Central,Home Office,Office Supplies,Binders,851.48,10,-67.39
ORD01175,2022-05-17,CUST0179,Customer_179,East,Home Office,Office Supplies,Paper,1459.75,5,408.71
ORD01176,2023-03-12,CUST0047,Customer_47,West,Consumer,Technology,Machines,239.27,1,-16.67
ORD01177,2022-09-09,CUST0103,Customer_103,West,Home Office,Furniture,Chairs,1833.52,7,335.31
ORD01178,2022-06-14,CUST0009,Customer_9,West,Home Office,Furniture,Furnishings,1500.06,6,396.2
ORD01179,2022-11-14,CUST0221,Customer_221,Central,Corporate,Technology,Accessories,1813.36,1,254.69
ORD01180,2023-01-27,CUST0257,Customer_257,West,Home Office,Technology,Phones,1066.17,8,-35.19
ORD01181,2023-08-22,CUST0221,Customer_221,Central,Corporate,Furniture,Chairs,849.0,4,207.67
ORD01182,2023-02-19,CUST0045,Customer_45,West,Consumer,Technology,Accessories,408.93,5,34.7
ORD01183,2023-08-25,CUST0299,Customer_299,Central,Corporate,Furniture,Furnishings,1712.8,2,218.62
ORD01184,2023-05-23,CUST0283,Customer_283,Central,Corporate,Furniture,Chairs,1613.93,2,-150.98
ORD01185,2022-05-21,CUST0098,Customer_98,West,Consumer,Technology,Copiers,69.94,9,-2.97
ORD01186,2023-05-25,CUST0265,Customer_265,Central,Consumer,Furniture,Bookcases,1350.46,2,148.91
ORD01187,2023-11-03,CUST0109,Customer_109,West,Consumer,Furniture,Furnishings,1639.97,4,-86.39
ORD01188,2022-07-19,CUST0142,Customer_142,East,Consumer,Technology,Phones,1726.65,3,431.29
ORD01189,2023-01-04,CUST0070,Customer_70,West,Corporate,Furniture,Bookcases,1358.13,5,156.59
ORD01190,2023-04-11,CUST0181,Customer_181,West,Consumer,Office Supplies,Storage,1384.7,6,99.11
ORD01191,2023-05-24,CUST0087,Customer_87,West,Corporate,Office Supplies,Art,1123.5,2,282.09
ORD01192,2023-07-12,CUST0212,Customer_212,South,Home Office,Furniture,Bookcases,1511.91,3,147.77
ORD01193,2022-12-17,CUST0285,Customer_285,Central,Consumer,Furniture,Tables,827.61,4,10.05
ORD01194,2023-10-19,CUST0064,Customer_64,South,Home Office,Technology,Machines,557.62,4,86.03
ORD01195,2022-02-21,CUST0074,Customer_74,South,Corporate,Furniture,Tables,95.51,8,26.36
ORD01196,2023-04-08,CUST0238,Customer_238,Central,Consumer,Office Supplies,Paper,945.74,4,9.2
ORD01197,2023-01-18,CUST0287,Customer_287,East,Home Office,Technology,Copiers,364.2,2,99.91
ORD01198,2022-12-29,CUST0066,Customer_66,East,Corporate,Office Supplies,Binders,424.27,2,44.83
ORD01199,2022-07-18,CUST0083,Customer_83,West,Home Office,Technology,Copiers,63.97,2,3.76
ORD01200,2023-04-28,CUST0068,Customer_68,Central,Consumer,Office Supplies,Storage,1631.81,8,-82.16
ORD01201,2022-09-22,CUST0219,Customer_219,Central,Home Office,Technology,Phones,69.76,7,2.23
ORD01202,2023-02-23,CUST0067,Customer_67,East,Corporate,Office Supplies,Art,554.26,9,35.8
ORD01203,2022-09-05,CUST0290,Customer_290,South,Corporate,Office Supplies,Art,310.41,3,19.36
ORD01204,2023-03-19,CUST0073,Customer_73,South,Corporate,Furniture,Tables,934.58,1,146.43
ORD01205,2022-06-02,CUST0264,Customer_264,East,Home Office,Office Supplies,Storage,353.78,7,102.33
ORD01206,2023-09-05,CUST0062,Customer_62,South,Consumer,Furniture,Chairs,1252.11,7,-39.86
ORD01207,2023-12-16,CUST0034,Customer_34,East,Consumer,Furniture,Chairs,254.63,3,50.93
ORD01208,2022-06-06,CUST0129,Customer_129,South,Consumer,Furniture,Chairs,1427.88,1,179.77
ORD01209,2022-02-27,CUST0155,Customer_155,Central,Consumer,Furniture,Tables,335.3,1,48.2
ORD01210,2022-02-19,CUST0001,Customer_1,West,Consumer,Technology,Accessories,527.99,1,65.54
ORD01211,2022-08-04,CUST0072,Customer_72,Central,Home Office,Furniture,Chairs,1041.38,1,166.96
ORD01212,2022-11-19,CUST0127,Customer_127,West,Consumer,Furniture,Bookcases,677.25,7,-12.43
ORD01213,2023-07-11,CUST0296,Customer_296,East,Home Office,Furniture,Chairs,1203.71,4,93.84
ORD01214,2023-02-28,CUST0212,Customer_212,South,Home Office,Technology,Accessories,1200.29,8,90.97
ORD01215,2022-09-30,CUST0144,Customer_144,South,Corporate,Technology,Copiers,1623.39,9,-112.19
ORD01216,2022-07-21,CUST0150,Customer_150,Central,Consumer,Furniture,Chairs,917.27,4,234.45
ORD01217,2023-05-14,CUST0177,Customer_177,Central,Corporate,Technology,Phones,1013.89,1,-80.0
ORD01218,2023-04-05,CUST0139,Customer_139,Central,Home Office,Technology,Machines,1108.75,7,238.44
ORD01219,2022-06-17,CUST0067,Customer_67,East,Corporate,Technology,Machines,1348.3,8,-51.93
ORD01220,2023-04-02,CUST0114,Customer_114,East,Home Office,Office Supplies,Storage,662.15,4,185.13
ORD01221,2023-08-10,CUST0121,Customer_121,East,Corporate,Technology,Phones,791.82,3,189.24
ORD01222,2022-04-23,CUST0020,Customer_20,South,Consumer,Furniture,Chairs,265.34,8,-9.58
ORD01223,2022-06-11,CUST0091,Customer_91,South,Consumer,Technology,Machines,1526.84,6,183.47
ORD01224,2022-08-26,CUST0239,Customer_239,West,Corporate,Furniture,Furnishings,851.86,5,133.43
ORD01225,2022-07-28,CUST0065,Customer_65,East,Home Office,Technology,Phones,1821.71,4,441.3
ORD01226,2022-10-29,CUST0105,Customer_105,South,Corporate,Furniture,Bookcases,1027.0,6,198.96
ORD01227,2023-07-17,CUST0088,Customer_88,South,Home Office,Technology,Phones,524.04,3,-12.88
ORD01228,2022-05-26,CUST0284,Customer_284,Central,Home Office,Office Supplies,Paper,438.93,6,117.22
ORD01229,2022-09-18,CUST0191,Customer_191,West,Corporate,Office Supplies,Storage,247.56,1,-15.65
ORD01230,2023-10-30,CUST0138,Customer_138,West,Consumer,Technology,Accessories,1264.15,1,143.88
ORD01231,2023-12-28,CUST0297,Customer_297,East,Consumer,Technology,Phones,1136.94,3,202.09
ORD01232,2023-02-01,CUST0065,Customer_65,East,Home Office,Technology,Accessories,720.62,5,87.32
ORD01233,2022-10-03,CUST0054,Customer_54,Central,Consumer,Furniture,Chairs,475.68,9,125.31
ORD01234,2023-02-22,CUST0272,Customer_272,West,Consumer,Furniture,Bookcases,1713.54,9,-109.45
ORD01235,2023-01-16,CUST0228,Customer_228,East,Corporate,Office Supplies,Storage,1291.91,3,206.67
ORD01236,2023-11-18,CUST0159,Customer_159,East,Home Office,Technology,Accessories,1284.81,1,42.13
ORD01237,2022-07-07,CUST0091,Customer_91,South,Consumer,Technology,Phones,303.09,4,-3.6
ORD01238,2023-03-31,CUST0182,Customer_182,West,Home Office,Technology,Phones,1442.19,6,-29.6
ORD01239,2022-04-12,CUST0294,Customer_294,Central,Consumer,Office Supplies,Paper,1054.73,4,-40.56
ORD01240,2022-07-14,CUST0279,Customer_279,West,Home Office,Office Supplies,Binders,630.09,4,-15.81
ORD01241,2023-10-05,CUST0173,Customer_173,East,Home Office,Technology,Machines,197.36,9,18.13
ORD01242,2022-01-14,CUST0025,Customer_25,West,Home Office,Technology,Phones,1961.62,8,-152.69
ORD01243,2022-03-15,CUST0070,Customer_70,West,Corporate,Office Supplies,Storage,328.0,7,94.38
ORD01244,2023-03-25,CUST0103,Customer_103,West,Home Office,Technology,Copiers,1916.18,5,544.78
ORD01245,2022-08-05,CUST0276,Customer_276,West,Consumer,Furniture,Chairs,243.57,7,53.83
ORD01246,2022-08-30,CUST0244,Customer_244,West,Home Office,Furniture,Tables,1911.49,10,402.11
ORD01247,2022-05-04,CUST0034,Customer_34,East,Consumer,Office Supplies,Storage,1339.04,3,-79.29
ORD01248,2022-07-17,CUST0152,Customer_152,Central,Consumer,Office Supplies,Binders,1640.07,2,-138.47
ORD01249,2022-08-15,CUST0138,Customer_138,West,Consumer,Office Supplies,Storage,145.28,9,-3.85
ORD01250,2023-11-18,CUST0034,Customer_34,East,Consumer,Technology,Machines,214.65,2,19.96
ORD01251,2022-05-27,CUST0017,Customer_17,South,Home Office,Office Supplies,Paper,1336.06,8,108.17
ORD01252,2022-09-17,CUST0196,Customer_196,East,Corporate,Office Supplies,Paper,1954.71,7,-72.46
ORD01253,2022-01-17,CUST0234,Customer_234,East,Home Office,Technology,Phones,708.24,4,38.99
ORD01254,2023-07-18,CUST0068,Customer_68,Central,Consumer,Office Supplies,Paper,647.51,4,79.05
ORD01255,2022-01-18,CUST0165,Customer_165,East,Consumer,Furniture,Bookcases,1469.53,1,-110.44
